Ba_3d_BE	Ba_3d_cps	O_1s_(2)_BE	O_1s_(2)_cps	O_1s_BE	O_1s_cps	C_1s_BE	C_1s_cps	N_1s_BE	N_1s_cps	Cl_2p_BE	Cl_2p_cps	Au_4f_BE	Au_4f_cps	overview_BE	overview_cps	
NaN	NaN	NaN	NaN	540.4	7082.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1004.0	7430
NaN	NaN	NaN	NaN	540.3	7091.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1003.0	7080
NaN	NaN	NaN	NaN	540.2	7078.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1002.0	7240
NaN	NaN	NaN	NaN	540.1	7052.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1001.0	7425
NaN	NaN	NaN	NaN	540.0	7043.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1000.0	7025
NaN	NaN	NaN	NaN	539.9	7010.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	999.0	6930
NaN	NaN	NaN	NaN	539.8	7018.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	998.0	7375
NaN	NaN	NaN	NaN	539.7	7022.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	997.0	7085
NaN	NaN	NaN	NaN	539.6	6990.725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	996.0	7310
NaN	NaN	NaN	NaN	539.5	6996.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	995.0	7030
NaN	NaN	NaN	NaN	539.4	6979.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	994.0	7455
NaN	NaN	NaN	NaN	539.3	6977.05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	993.0	7270
NaN	NaN	NaN	NaN	539.2	6970.525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	992.0	7070
NaN	NaN	NaN	NaN	539.1	6958.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	991.0	6975
NaN	NaN	NaN	NaN	539.0	6952.45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	990.0	7450
NaN	NaN	NaN	NaN	538.9	6976.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	989.0	7100
NaN	NaN	NaN	NaN	538.8	6939.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	988.0	7490
NaN	NaN	NaN	NaN	538.7	6936.85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	987.0	7405
NaN	NaN	NaN	NaN	538.6	6922.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	986.0	7130
NaN	NaN	NaN	NaN	538.5	6918.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	985.0	6980
NaN	NaN	NaN	NaN	538.4	6933.35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	984.0	7505
NaN	NaN	NaN	NaN	538.3	6936.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	983.0	7230
NaN	NaN	NaN	NaN	538.2	6920.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	982.0	7290
NaN	NaN	NaN	NaN	538.1	6912.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	981.0	7160
NaN	NaN	NaN	NaN	538.0	6909.475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	980.0	7020
NaN	NaN	NaN	NaN	537.9	6913.925	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	979.0	7320
NaN	NaN	NaN	NaN	537.8	6926.775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	978.0	6850
NaN	NaN	NaN	NaN	537.7	6915.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	977.0	7295
NaN	NaN	NaN	NaN	537.6	6900.975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	976.0	7385
NaN	NaN	NaN	NaN	537.5	6881.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	975.0	6890
NaN	NaN	NaN	NaN	537.4	6927.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	974.0	7285
NaN	NaN	NaN	NaN	537.3	6882.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	973.0	7190
NaN	NaN	NaN	NaN	537.2	6878.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	972.0	7230
NaN	NaN	NaN	NaN	537.1	6899.425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	971.0	7165
NaN	NaN	NaN	NaN	537.0	6881.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	970.0	6820
NaN	NaN	NaN	NaN	536.9	6883.85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	969.0	7585
NaN	NaN	NaN	NaN	536.8	6877.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	968.0	7275
NaN	NaN	NaN	NaN	536.7	6865.35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	967.0	6730
NaN	NaN	NaN	NaN	536.6	6867.825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	966.0	6775
NaN	NaN	NaN	NaN	536.5	6871.675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	965.0	7320
NaN	NaN	NaN	NaN	536.4	6873.925	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	964.0	7110
NaN	NaN	NaN	NaN	536.3	6882.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	963.0	6910
NaN	NaN	NaN	NaN	536.2	6890.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	962.0	7110
NaN	NaN	NaN	NaN	536.1	6881.675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	961.0	7165
NaN	NaN	NaN	NaN	536.0	6864.475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	960.0	6925
NaN	NaN	NaN	NaN	535.9	6876.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	959.0	7035
NaN	NaN	NaN	NaN	535.8	6871.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	958.0	7120
NaN	NaN	NaN	NaN	535.7	6880.35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	957.0	6690
NaN	NaN	NaN	NaN	535.6	6881.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	956.0	7135
NaN	NaN	NaN	NaN	535.5	6889.525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	955.0	7030
NaN	NaN	NaN	NaN	535.4	6877.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	954.0	6585
NaN	NaN	NaN	NaN	535.3	6880.675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	953.0	6990
NaN	NaN	NaN	NaN	535.2	6916.675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	952.0	6995
NaN	NaN	NaN	NaN	535.1	6901.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	951.0	7025
NaN	NaN	NaN	NaN	535.0	6883.525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	950.0	6905
NaN	NaN	NaN	NaN	534.9	6929.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	949.0	6990
NaN	NaN	NaN	NaN	534.8	6952.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	948.0	6575
NaN	NaN	NaN	NaN	534.7	6973.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	947.0	7160
NaN	NaN	NaN	NaN	534.6	6994.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	946.0	7195
NaN	NaN	NaN	NaN	534.5	6986.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	945.0	6870
NaN	NaN	NaN	NaN	534.4	7024.675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	944.0	6940
NaN	NaN	NaN	NaN	534.3	7039.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	943.0	7040
NaN	NaN	NaN	NaN	534.2	7063.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	942.0	7060
NaN	NaN	NaN	NaN	534.1	7032.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	941.0	7065
NaN	NaN	NaN	NaN	534.0	7087.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	940.0	7045
NaN	NaN	NaN	NaN	533.9	7091.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	939.0	6820
NaN	NaN	NaN	NaN	533.8	7091.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	938.0	7035
NaN	NaN	NaN	NaN	533.7	7115.775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	937.0	6930
NaN	NaN	NaN	NaN	533.6	7124.525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	936.0	6820
NaN	NaN	NaN	NaN	533.5	7115.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	935.0	6575
NaN	NaN	NaN	NaN	533.4	7109.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	934.0	7195
NaN	NaN	NaN	NaN	533.3	7082.425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	933.0	6855
NaN	NaN	NaN	NaN	533.2	7067.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	932.0	6775
NaN	NaN	NaN	NaN	533.1	7076.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	931.0	6915
NaN	NaN	NaN	NaN	533.0	7074.675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	930.0	6870
NaN	NaN	NaN	NaN	532.9	7037.775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	929.0	6805
NaN	NaN	NaN	NaN	532.8	6965.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	928.0	6890
NaN	NaN	NaN	NaN	532.7	6980.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	927.0	7035
NaN	NaN	NaN	NaN	532.6	6932.525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	926.0	6945
NaN	NaN	NaN	NaN	532.5	6867.35	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	925.0	6765
NaN	NaN	NaN	NaN	532.4	6860.05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	924.0	7130
NaN	NaN	NaN	NaN	532.3	6818.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	923.0	6935
NaN	NaN	NaN	NaN	532.2	6782.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	922.0	6955
NaN	NaN	NaN	NaN	532.1	6748.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	921.0	7050
NaN	NaN	NaN	NaN	532.0	6743.425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	920.0	6830
NaN	NaN	NaN	NaN	531.9	6681.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	919.0	6530
NaN	NaN	NaN	NaN	531.8	6672.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	918.0	6790
NaN	NaN	NaN	NaN	531.7	6628.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	917.0	6505
NaN	NaN	NaN	NaN	531.6	6650.425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	916.0	6730
NaN	NaN	NaN	NaN	531.5	6578.775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	915.0	6875
NaN	NaN	NaN	NaN	531.4	6597.825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	914.0	6675
NaN	NaN	NaN	NaN	531.3	6567.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	913.0	6615
NaN	NaN	NaN	NaN	531.2	6545.825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	912.0	6905
NaN	NaN	NaN	NaN	531.1	6542.775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	911.0	6950
NaN	NaN	NaN	NaN	531.0	6534.425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	910.0	6855
NaN	NaN	NaN	NaN	530.9	6522.85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	909.0	6905
NaN	NaN	NaN	NaN	530.8	6491.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	908.0	7175
NaN	NaN	NaN	NaN	530.7	6521.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	907.0	7030
NaN	NaN	NaN	NaN	530.6	6510.725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	906.0	6825
NaN	NaN	NaN	NaN	530.5	6487.05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	905.0	6950
NaN	NaN	NaN	NaN	530.4	6474.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	904.0	6840
NaN	NaN	NaN	NaN	530.3	6468.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	903.0	6775
NaN	NaN	NaN	NaN	530.2	6448.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	902.0	6765
NaN	NaN	NaN	NaN	530.1	6460.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	901.0	6840
NaN	NaN	NaN	NaN	530.0	6477.475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	900.0	6985
NaN	NaN	NaN	NaN	529.9	6481.85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	899.0	6780
NaN	NaN	NaN	NaN	529.8	6457.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	898.0	6930
NaN	NaN	NaN	NaN	529.7	6441.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	897.0	6545
NaN	NaN	NaN	NaN	529.6	6441.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	896.0	6770
NaN	NaN	NaN	NaN	529.5	6431.75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	895.0	6610
NaN	NaN	NaN	NaN	529.4	6431.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	894.0	6805
NaN	NaN	NaN	NaN	529.3	6432.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	893.0	6855
NaN	NaN	NaN	NaN	529.2	6459.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	892.0	6510
NaN	NaN	NaN	NaN	529.1	6396.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	891.0	6910
NaN	NaN	NaN	NaN	529.0	6449.775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	890.0	6820
NaN	NaN	NaN	NaN	528.9	6412.475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	889.0	6960
NaN	NaN	NaN	NaN	528.8	6423.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	888.0	6945
NaN	NaN	NaN	NaN	528.7	6432.625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	887.0	6720
NaN	NaN	NaN	NaN	528.6	6410.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	886.0	6790
NaN	NaN	NaN	NaN	528.5	6430.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	885.0	6860
NaN	NaN	NaN	NaN	528.4	6421.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	884.0	6755
NaN	NaN	NaN	NaN	528.3	6411.85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	883.0	6585
NaN	NaN	NaN	NaN	528.2	6418.25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	882.0	6745
NaN	NaN	NaN	NaN	528.1	6442.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	881.0	6990
NaN	NaN	NaN	NaN	528.0	6434.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	880.0	7070
NaN	NaN	NaN	NaN	527.9	6401.05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	879.0	6915
NaN	NaN	NaN	NaN	527.8	6401.575	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	878.0	6650
NaN	NaN	NaN	NaN	527.7	6368.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	877.0	6655
NaN	NaN	NaN	NaN	527.6	6373.85	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	876.0	6990
NaN	NaN	NaN	NaN	527.5	6386.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	875.0	6685
NaN	NaN	NaN	NaN	527.4	6410.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	874.0	6840
NaN	NaN	NaN	NaN	527.3	6388.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	873.0	6950
NaN	NaN	NaN	NaN	527.2	6403.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	872.0	6820
NaN	NaN	NaN	NaN	527.1	6410.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	871.0	6440
NaN	NaN	NaN	NaN	527.0	6404.775	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	870.0	6910
NaN	NaN	NaN	NaN	526.9	6388.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	869.0	6790
NaN	NaN	NaN	NaN	526.8	6400.95	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	868.0	6695
NaN	NaN	NaN	NaN	526.7	6400.725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	867.0	6800
NaN	NaN	NaN	NaN	526.6	6394.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	866.0	6710
NaN	NaN	NaN	NaN	526.5	6395.525	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	865.0	6890
NaN	NaN	NaN	NaN	526.4	6377.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	864.0	6670
NaN	NaN	NaN	NaN	526.3	6413.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	863.0	6840
NaN	NaN	NaN	NaN	526.2	6381.425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	862.0	7115
NaN	NaN	NaN	NaN	526.1	6380.375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	861.0	6925
NaN	NaN	NaN	NaN	526.0	6385.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	860.0	6545
NaN	NaN	NaN	NaN	525.9	6382.725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	859.0	6860
NaN	NaN	NaN	NaN	525.8	6398.475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	858.0	6940
NaN	NaN	NaN	NaN	525.7	6354.45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	857.0	7135
NaN	NaN	NaN	NaN	525.6	6380.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	856.0	6760
NaN	NaN	NaN	NaN	525.5	6367.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	855.0	6910
NaN	NaN	NaN	NaN	525.4	6374.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	854.0	6680
NaN	NaN	NaN	NaN	525.3	6390.425	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	853.0	6950
NaN	NaN	NaN	NaN	525.2	6376.175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	852.0	6630
NaN	NaN	NaN	NaN	525.1	6370.55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	851.0	6610
NaN	NaN	NaN	NaN	525.0	6385.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	850.0	7090
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	849.0	6740
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	848.0	6820
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	847.0	6770
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	846.0	6575
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	845.0	7085
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	844.0	6635
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	843.0	6685
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	842.0	6740
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	841.0	6900
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	840.0	6710
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	839.0	6805
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	838.0	6965
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	837.0	6805
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	836.0	7020
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	835.0	7045
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	834.0	6715
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	833.0	6735
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	832.0	7095
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	831.0	7045
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	830.0	6995
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	829.0	6595
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	828.0	6935
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	827.0	6820
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	826.0	6960
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	825.0	7060
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	824.0	6945
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	823.0	6605
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	822.0	6655
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	821.0	7130
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	820.0	7110
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	819.0	7125
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	818.0	6630
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	817.0	6710
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	816.0	7055
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	815.0	6970
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	814.0	7415
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	813.0	6840
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	812.0	7000
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	811.0	7065
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	810.0	6945
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	809.0	7105
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	808.0	7235
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	807.0	7075
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	806.0	6760
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	805.0	7010
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	804.0	7065
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	803.0	6960
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	802.0	7410
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	801.0	7115
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	800.0	7315
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	799.0	6850
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	798.0	7010
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	797.0	7290
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	796.0	7090
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	795.0	7170
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	794.0	7100
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	793.0	7375
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	792.0	7030
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	791.0	7005
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	790.0	7275
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	789.0	6945
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	788.0	7335
