path=/Users/pabloherrero/sabat/xps_spectra/FBI_Cu/G2_Cu/2022_06_30_G2SL/20220630_Cu_G2SL_subl_90min.xy
delimiters=([44, 1015, 1126, 1257, 1417, 1562, 1748, 1863, 1983, 2067, 3502, 3622], [941, 81, 101, 130, 115, 156, 85, 90, 54, 1405, 90, 7018], ['survey', 'C_1s(2)', 'Si_2p', 'Na_1s', 'F_1s', 'Ba_3d5/2', 'O_1s', 'N_1s', 'Si_2s', 'survey_(2)', 'C_1s', 'survey_hd'])
name=Cu_G2SL_subl_90min
label=20220630_Cu_G2SL_subl_90min
date=20.22.0630
other_meta=Cu_G2SL_subl_90min
area=
fit={}
color=
dfx=
range,survey,survey,C_1s(2),C_1s(2),Si_2p,Si_2p,Na_1s,Na_1s,F_1s,F_1s,Ba_3d5/2,Ba_3d5/2,O_1s,O_1s,N_1s,N_1s,Si_2s,Si_2s,survey_(2),survey_(2),C_1s,C_1s,survey_hd,survey_hd,C_1s_bg,C_1s_bg,O_1s_bg,O_1s_bg,N_1s_bg,N_1s_bg,Si_2p_bg,Si_2p_bg,Si_2s_bg,Si_2s_bg
properties,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts
740,196.71,6.304554,,,,,,,,,,,,,,,,,660.37422,24.892249,,,1252.0,33.176318,,,,,,,,,,
741,195.71,6.8716666,,,,,,,,,,,,,,,,,659.37472,26.024803,,,1251.8,33.714237,,,,,,,,,,
742,194.71,6.4946254,,,,,,,,,,,,,,,,,658.37523,28.961417,,,1251.6,34.418432,,,,,,,,,,
743,193.71,6.6965439,,,,,,,,,,,,,,,,,657.37573,34.36205,,,1251.4,33.933742,,,,,,,,,,
744,192.71,5.9972192,,,,,,,,,,,,,,,,,656.37624,29.782809,,,1251.2,35.269018,,,,,,,,,,
745,191.71,6.4927276,,,,,,,,,,,,,,,,,655.37675,28.739091,,,1251.0,32.832913,,,,,,,,,,
746,190.71,6.2668306,,,,,,,,,,,,,,,,,654.37725,30.528863,,,1250.8,32.545269,,,,,,,,,,
747,189.71,6.0016702,,,,,,,,,,,,,,,,,653.37776,29.146593,,,1250.6,34.290002,,,,,,,,,,
748,188.71,6.0233346,,,,,,,,,,,,,,,,,652.37826,29.152131,,,1250.4,35.964938,,,,,,,,,,
749,187.71,6.0309312,,,,,,,,,,,,,,,,,651.37877,29.744774,,,1250.2,33.138545,,,,,,,,,,
750,186.71,5.7593838,,,,,,,,,,,,,,,,,650.37927,32.218634,,,1250.0,34.474448,,,,,,,,,,
751,185.71,5.8299538,,,,,,,,,,,,,,,,,649.37978,34.202801,,,1249.8,32.004759,,,,,,,,,,
752,184.71,6.5972565,,,,,,,,,,,,,,,,,648.38028,37.06754,,,1249.6,31.936311,,,,,,,,,,
753,183.71,6.1586014,,,,,,,,,,,,,,,,,647.38079,39.497826,,,1249.4,33.824018,,,,,,,,,,
754,182.71,5.5419127,,,,,,,,,,,,,,,,,646.3813,36.706718,,,1249.2,34.953228,,,,,,,,,,
755,181.71,5.6507417,,,,,,,,,,,,,,,,,645.3818,32.148683,,,1249.0,37.089062,,,,,,,,,,
756,180.71,6.1183137,,,,,,,,,,,,,,,,,644.38231,28.676641,,,1248.8,35.161436,,,,,,,,,,
757,179.71,5.9688928,,,,,,,,,,,,,,,,,643.38281,26.189485,,,1248.6,33.170078,,,,,,,,,,
758,178.71,6.5673125,,,,,,,,,,,,,,,,,642.38332,28.060382,,,1248.4,33.035148,,,,,,,,,,
759,177.71,5.4391708,,,,,,,,,,,,,,,,,641.38382,29.43794,,,1248.2,36.556299,,,,,,,,,,
760,176.71,5.5436672,,,,,,,,,,,,,,,,,640.38433,28.102264,,,1248.0,34.73134,,,,,,,,,,
761,175.71,6.4746101,,,,,,,,,,,,,,,,,639.38484,28.995891,,,1247.8,35.348195,,,,,,,,,,
762,174.71,6.3383317,,,,,,,,,,,,,,,,,638.38534,26.448186,,,1247.6,33.557764,,,,,,,,,,
763,173.71,6.5853156,,,,,,,,,,,,,,,,,637.38585,22.445524,,,1247.4,35.935593,,,,,,,,,,
764,172.71,6.8472393,,,,,,,,,,,,,,,,,636.38635,24.595571,,,1247.2,33.732417,,,,,,,,,,
765,171.71,7.0548,,,,,,,,,,,,,,,,,635.38686,22.421107,,,1247.0,31.041087,,,,,,,,,,
766,170.71,6.5334556,,,,,,,,,,,,,,,,,634.38736,21.703138,,,1246.8,32.10088,,,,,,,,,,
767,169.71,6.3550402,,,,,,,,,,,,,,,,,633.38787,20.703403,,,1246.6,32.884718,,,,,,,,,,
768,168.71,5.8040583,,,,,,,,,,,,,,,,,632.38838,19.658596,,,1246.4,35.920413,,,,,,,,,,
769,167.71,7.0221973,,,,,,,,,,,,,,,,,631.38888,21.077288,,,1246.2,32.88968,,,,,,,,,,
770,166.71,6.5460786,,,,,,,,,,,,,,,,,630.38939,18.820152,,,1246.0,30.874587,,,,,,,,,,
771,165.71,6.2510606,,,,,,,,,,,,,,,,,629.38989,19.389189,,,1245.8,31.539985,,,,,,,,,,
772,164.71,6.8980315,,,,,,,,,,,,,,,,,628.3904,20.48403,,,1245.6,32.871365,,,,,,,,,,
773,163.71,6.8612994,,,,,,,,,,,,,,,,,627.3909,20.465216,,,1245.4,32.679265,,,,,,,,,,
774,162.71,6.5769357,,,,,,,,,,,,,,,,,626.39141,19.903915,,,1245.2,33.119013,,,,,,,,,,
775,161.71,6.6355606,,,,,,,,,,,,,,,,,625.39192,18.530981,,,1245.0,34.121527,,,,,,,,,,
776,160.71,8.0147782,,,,,,,,,,,,,,,,,624.39242,18.565772,,,1244.8,35.312036,,,,,,,,,,
777,159.71,6.5307259,,,,,,,,,,,,,,,,,623.39293,16.477193,,,1244.6,36.333347,,,,,,,,,,
778,158.71,6.3919198,,,,,,,,,,,,,,,,,622.39343,18.242031,,,1244.4,31.81246,,,,,,,,,,
779,157.71,7.4222034,,,,,,,,,,,,,,,,,621.39394,15.949628,,,1244.2,33.170445,,,,,,,,,,
780,156.71,7.1212559,,,,,,,,,,,,,,,,,620.39444,14.826968,,,1244.0,34.575574,,,,,,,,,,
781,155.71,8.0847965,,,,,,,,,,,,,,,,,619.39495,14.715055,,,1243.8,33.358906,,,,,,,,,,
782,154.71,6.6972241,,,,,,,,,,,,,,,,,618.39546,16.895961,,,1243.6,34.153781,,,,,,,,,,
783,153.71,7.1703353,,,,,,,,,,,,,,,,,617.39596,16.861953,,,1243.4,33.750007,,,,,,,,,,
784,152.71,7.4012884,,,,,,,,,,,,,,,,,616.39647,19.226515,,,1243.2,37.220255,,,,,,,,,,
785,151.71,7.9018184,,,,,,,,,,,,,,,,,615.39697,17.805417,,,1243.0,35.076438,,,,,,,,,,
786,150.71,7.0664395,,,,,,,,,,,,,,,,,614.39748,16.579896,,,1242.8,35.579896,,,,,,,,,,
787,149.71,7.3075148,,,,,,,,,,,,,,,,,613.39798,16.670486,,,1242.6,31.908982,,,,,,,,,,
788,148.71,7.6442859,,,,,,,,,,,,,,,,,612.39849,16.524364,,,1242.4,30.998961,,,,,,,,,,
789,147.71,6.6146587,,,,,,,,,,,,,,,,,611.399,15.876423,,,1242.2,33.970543,,,,,,,,,,
790,146.71,7.6367634,,,,,,,,,,,,,,,,,610.3995,16.902616,,,1242.0,35.294757,,,,,,,,,,
791,145.71,8.2943038,,,,,,,,,,,,,,,,,609.40001,16.460957,,,1241.8,31.498756,,,,,,,,,,
792,144.71,8.4273773,,,,,,,,,,,,,,,,,608.40051,16.089138,,,1241.6,32.131136,,,,,,,,,,
793,143.71,7.3214311,,,,,,,,,,,,,,,,,607.40102,17.548575,,,1241.4,32.949023,,,,,,,,,,
794,142.71,7.6188309,,,,,,,,,,,,,,,,,606.40152,18.23165,,,1241.2,29.762142,,,,,,,,,,
795,141.71,7.6631409,,,,,,,,,,,,,,,,,605.40203,18.154822,,,1241.0,33.188418,,,,,,,,,,
796,140.71,7.7327093,,,,,,,,,,,,,,,,,604.40254,18.963011,,,1240.8,35.161698,,,,,,,,,,
797,139.71,7.5300028,,,,,,,,,,,,,,,,,603.40304,17.891607,,,1240.6,36.073344,,,,,,,,,,
798,138.71,8.3492946,,,,,,,,,,,,,,,,,602.40355,18.324365,,,1240.4,38.312985,,,,,,,,,,
799,137.71,7.3197109,,,,,,,,,,,,,,,,,601.40405,18.664931,,,1240.2,35.994828,,,,,,,,,,
800,136.71,7.8574153,,,,,,,,,,,,,,,,,600.40456,18.655784,,,1240.0,35.713884,,,,,,,,,,
801,135.71,8.5878509,,,,,,,,,,,,,,,,,599.40506,17.507013,,,1239.8,35.716039,,,,,,,,,,
802,134.71,8.037513,,,,,,,,,,,,,,,,,598.40557,19.110772,,,1239.6,34.981723,,,,,,,,,,
803,133.71,8.0080396,,,,,,,,,,,,,,,,,597.40608,17.74341,,,1239.4,33.603505,,,,,,,,,,
804,132.71,8.2056309,,,,,,,,,,,,,,,,,596.40658,17.881951,,,1239.2,33.466267,,,,,,,,,,
805,131.71,7.1216108,,,,,,,,,,,,,,,,,595.40709,20.329645,,,1239.0,32.14839,,,,,,,,,,
806,130.71,7.0117466,,,,,,,,,,,,,,,,,594.40759,19.11358,,,1238.8,31.824757,,,,,,,,,,
807,129.71,6.314666,,,,,,,,,,,,,,,,,593.4081,19.199974,,,1238.6,32.927602,,,,,,,,,,
808,128.71,8.2984243,,,,,,,,,,,,,,,,,592.4086,19.804419,,,1238.4,34.492864,,,,,,,,,,
809,127.71,6.4842306,,,,,,,,,,,,,,,,,591.40911,20.369737,,,1238.2,34.541912,,,,,,,,,,
810,126.71,8.5957641,,,,,,,,,,,,,,,,,590.40962,18.875277,,,1238.0,32.819172,,,,,,,,,,
811,125.71,9.5893677,,,,,,,,,,,,,,,,,589.41012,20.650279,,,1237.8,32.979808,,,,,,,,,,
812,124.71,11.867895,,,,,,,,,,,,,,,,,588.41063,20.326592,,,1237.6,34.575432,,,,,,,,,,
813,123.71,16.211031,,,,,,,,,,,,,,,,,587.41113,20.105526,,,1237.4,35.342926,,,,,,,,,,
814,122.71,17.200795,,,,,,,,,,,,,,,,,586.41164,18.615748,,,1237.2,33.5821,,,,,,,,,,
815,121.71,12.582512,,,,,,,,,,,,,,,,,585.41214,18.56441,,,1237.0,36.403337,,,,,,,,,,
816,120.71,8.8235059,,,,,,,,,,,,,,,,,584.41265,20.07949,,,1236.8,32.373712,,,,,,,,,,
817,119.71,8.5579832,,,,,,,,,,,,,,,,,583.41316,18.811114,,,1236.6,35.087119,,,,,,,,,,
818,118.71,8.4831178,,,,,,,,,,,,,,,,,582.41366,20.708858,,,1236.4,33.782399,,,,,,,,,,
819,117.71,7.5201845,,,,,,,,,,,,,,,,,581.41417,19.240492,,,1236.2,32.985355,,,,,,,,,,
820,116.71,7.2386121,,,,,,,,,,,,,,,,,580.41467,19.220301,,,1236.0,33.748553,,,,,,,,,,
821,115.71,6.782291,,,,,,,,,,,,,,,,,579.41518,22.255048,,,1235.8,34.477101,,,,,,,,,,
822,114.71,6.4116322,,,,,,,,,,,,,,,,,578.41568,21.763268,,,1235.6,34.841883,,,,,,,,,,
823,113.71,6.5039165,,,,,,,,,,,,,,,,,577.41619,21.156966,,,1235.4,35.802165,,,,,,,,,,
824,112.71,6.0971677,,,,,,,,,,,,,,,,,576.4167,23.446169,,,1235.2,34.854743,,,,,,,,,,
825,111.71,5.2943456,,,,,,,,,,,,,,,,,575.4172,24.611051,,,1235.0,34.624634,,,,,,,,,,
826,110.71,6.5391563,,,,,,,,,,,,,,,,,574.41771,26.173397,,,1234.8,32.841671,,,,,,,,,,
827,109.71,7.3459591,,,,,,,,,,,,,,,,,573.41821,26.661908,,,1234.6,32.02033,,,,,,,,,,
828,108.71,7.836955,,,,,,,,,,,,,,,,,572.41872,29.396105,,,1234.4,34.133399,,,,,,,,,,
829,107.71,7.3905987,,,,,,,,,,,,,,,,,571.41922,30.433624,,,1234.2,33.395308,,,,,,,,,,
830,106.71,8.5363483,,,,,,,,,,,,,,,,,570.41973,34.242855,,,1234.0,33.967299,,,,,,,,,,
831,105.71,8.5685308,,,,,,,,,,,,,,,,,569.42024,38.355973,,,1233.8,32.420191,,,,,,,,,,
832,104.71,7.81933,,,,,,,,,,,,,,,,,568.42074,60.602909,,,1233.6,33.479535,,,,,,,,,,
833,103.71,8.8940695,,,,,,,,,,,,,,,,,567.42125,49.48864,,,1233.4,31.242454,,,,,,,,,,
834,102.71,7.5026001,,,,,,,,,,,,,,,,,566.42175,27.240602,,,1233.2,32.390944,,,,,,,,,,
835,101.71,7.284403,,,,,,,,,,,,,,,,,565.42226,23.489554,,,1233.0,34.077646,,,,,,,,,,
836,100.71,8.229381,,,,,,,,,,,,,,,,,564.42276,16.749633,,,1232.8,35.570749,,,,,,,,,,
837,99.71,8.1416178,,,,,,,,,,,,,,,,,563.42327,11.392676,,,1232.6,33.293335,,,,,,,,,,
838,98.71,9.1595223,,,,,,,,,,,,,,,,,562.42377,9.8647565,,,1232.4,32.874183,,,,,,,,,,
839,97.71,8.233821,,,,,,,,,,,,,,,,,561.42428,11.673468,,,1232.2,31.766944,,,,,,,,,,
840,96.71,7.8532041,,,,,,,,,,,,,,,,,560.42479,10.05243,,,1232.0,34.577053,,,,,,,,,,
841,95.71,8.1250161,,,,,,,,,,,,,,,,,559.42529,10.577277,,,1231.8,32.213531,,,,,,,,,,
842,94.71,8.3162439,,,,,,,,,,,,,,,,,558.4258,10.202333,,,1231.6,31.861439,,,,,,,,,,
843,93.71,7.8040656,,,,,,,,,,,,,,,,,557.4263,9.2145693,,,1231.4,33.463625,,,,,,,,,,
844,92.71,8.079422,,,,,,,,,,,,,,,,,556.42681,8.9828028,,,1231.2,33.201284,,,,,,,,,,
845,91.71,8.7034395,,,,,,,,,,,,,,,,,555.42731,8.7188256,,,1231.0,34.464334,,,,,,,,,,
846,90.71,7.9519649,,,,,,,,,,,,,,,,,554.42782,9.0625091,,,1230.8,32.931803,,,,,,,,,,
847,89.71,7.2446566,,,,,,,,,,,,,,,,,553.42833,8.9156279,,,1230.6,35.520357,,,,,,,,,,
848,88.71,6.3121561,,,,,,,,,,,,,,,,,552.42883,7.9455307,,,1230.4,30.523646,,,,,,,,,,
849,87.71,7.8933774,,,,,,,,,,,,,,,,,551.42934,8.1713719,,,1230.2,34.052861,,,,,,,,,,
850,86.71,6.732914,,,,,,,,,,,,,,,,,550.42984,8.1851357,,,1230.0,35.094796,,,,,,,,,,
851,85.71,5.9300646,,,,,,,,,,,,,,,,,549.43035,9.8330164,,,1229.8,34.793403,,,,,,,,,,
852,84.71,6.3778952,,,,,,,,,,,,,,,,,548.43085,10.941595,,,1229.6,34.230858,,,,,,,,,,
853,83.71,7.2399668,,,,,,,,,,,,,,,,,547.43136,8.9205113,,,1229.4,33.279555,,,,,,,,,,
854,82.71,7.4718912,,,,,,,,,,,,,,,,,546.43187,6.8726706,,,1229.2,32.147522,,,,,,,,,,
855,81.71,8.3792874,,,,,,,,,,,,,,,,,545.43237,5.9922001,,,1229.0,37.662646,,,,,,,,,,
856,80.71,8.3484515,,,,,,,,,,,,,,,,,544.43288,4.8456262,,,1228.8,33.314627,,,,,,,,,,
857,79.71,11.721731,,,,,,,,,,,,,,,,,543.43338,4.2589473,,,1228.6,33.271094,,,,,,,,,,
858,78.71,19.070991,,,,,,,,,,,,,,,,,542.43389,4.300711,,,1228.4,32.463186,,,,,,,,,,
859,77.71,23.729549,,,,,,,,,,,,,,,,,541.43439,3.6988242,,,1228.2,31.519501,,,,,,,,,,
860,76.71,25.440542,,,,,,,,,,,,,,,,,540.4349,4.0018354,,,1228.0,33.592369,,,,,,,,,,
861,75.71,30.917109,,,,,,,,,,,,,,,,,539.43541,3.6791653,,,1227.8,33.706381,,,,,,,,,,
862,74.71,19.496909,,,,,,,,,,,,,,,,,538.43591,3.6816554,,,1227.6,34.226803,,,,,,,,,,
863,73.71,8.8754373,,,,,,,,,,,,,,,,,537.43642,3.832736,,,1227.4,31.643304,,,,,,,,,,
864,72.71,4.9604263,,,,,,,,,,,,,,,,,536.43692,4.2165155,,,1227.2,33.604373,,,,,,,,,,
865,71.71,4.0455682,,,,,,,,,,,,,,,,,535.43743,4.684333,,,1227.0,33.846462,,,,,,,,,,
866,70.71,2.6968117,,,,,,,,,,,,,,,,,534.43793,4.0528973,,,1226.8,31.904881,,,,,,,,,,
867,69.71,2.4809533,,,,,,,,,,,,,,,,,533.43844,5.2589666,,,1226.6,32.514065,,,,,,,,,,
868,68.71,2.7024546,,,,,,,,,,,,,,,,,532.43895,5.6520699,,,1226.4,33.748238,,,,,,,,,,
869,67.71,2.1453079,,,,,,,,,,,,,,,,,531.43945,4.54615,,,1226.2,33.235558,,,,,,,,,,
870,66.71,2.1879722,,,,,,,,,,,,,,,,,530.43996,3.9112815,,,1226.0,32.332798,,,,,,,,,,
871,65.71,1.8607155,,,,,,,,,,,,,,,,,529.44046,3.6382244,,,1225.8,33.574294,,,,,,,,,,
872,64.71,2.0867709,,,,,,,,,,,,,,,,,528.44097,4.2697011,,,1225.6,31.280064,,,,,,,,,,
873,63.71,1.8134423,,,,,,,,,,,,,,,,,527.44147,3.8863245,,,1225.4,31.78063,,,,,,,,,,
874,62.71,1.5273609,,,,,,,,,,,,,,,,,526.44198,3.4456935,,,1225.2,31.540201,,,,,,,,,,
875,61.71,1.953162,,,,,,,,,,,,,,,,,525.44249,3.0909191,,,1225.0,33.789496,,,,,,,,,,
876,60.71,2.0106061,,,,,,,,,,,,,,,,,524.44299,2.746585,,,1224.8,37.051419,,,,,,,,,,
877,59.71,2.4054337,,,,,,,,,,,,,,,,,523.4435,4.2443157,,,1224.6,33.226461,,,,,,,,,,
878,58.71,2.2310404,,,,,,,,,,,,,,,,,522.444,3.4777152,,,1224.4,33.644926,,,,,,,,,,
879,57.71,1.8686231,,,,,,,,,,,,,,,,,521.44451,2.9251942,,,1224.2,34.074368,,,,,,,,,,
880,56.71,1.4270792,,,,,,,,,,,,,,,,,520.44501,3.1070206,,,1224.0,32.715097,,,,,,,,,,
881,55.71,1.5333943,,,,,,,,,,,,,,,,,519.44552,3.2226701,,,1223.8,35.655772,,,,,,,,,,
882,54.71,1.6010614,,,,,,,,,,,,,,,,,518.44603,3.7802986,,,1223.6,31.653639,,,,,,,,,,
883,53.71,1.8325357,,,,,,,,,,,,,,,,,517.44653,3.4430494,,,1223.4,32.919652,,,,,,,,,,
884,52.71,1.7834661,,,,,,,,,,,,,,,,,516.44704,3.2021924,,,1223.2,32.945634,,,,,,,,,,
885,51.71,2.2113897,,,,,,,,,,,,,,,,,515.44754,3.8544332,,,1223.0,32.436431,,,,,,,,,,
886,50.71,2.2410082,,,,,,,,,,,,,,,,,514.44805,4.0022516,,,1222.8,38.233422,,,,,,,,,,
887,49.71,2.131713,,,,,,,,,,,,,,,,,513.44855,3.8757424,,,1222.6,35.365059,,,,,,,,,,
888,48.71,2.3358263,,,,,,,,,,,,,,,,,512.44906,3.8368357,,,1222.4,31.425324,,,,,,,,,,
889,47.71,1.9279931,,,,,,,,,,,,,,,,,511.44957,3.2075292,,,1222.2,35.38663,,,,,,,,,,
890,46.71,1.7615004,,,,,,,,,,,,,,,,,510.45007,3.5454339,,,1222.0,35.511428,,,,,,,,,,
891,45.71,2.3727446,,,,,,,,,,,,,,,,,509.45058,3.5505931,,,1221.8,33.705621,,,,,,,,,,
892,44.71,1.8581655,,,,,,,,,,,,,,,,,508.45108,2.8437408,,,1221.6,34.49579,,,,,,,,,,
893,43.71,1.8065684,,,,,,,,,,,,,,,,,507.45159,2.9523185,,,1221.4,34.127948,,,,,,,,,,
894,42.71,1.9281082,,,,,,,,,,,,,,,,,506.45209,3.0780468,,,1221.2,34.402432,,,,,,,,,,
895,41.71,1.7836067,,,,,,,,,,,,,,,,,505.4526,3.576229,,,1221.0,31.780904,,,,,,,,,,
896,40.71,2.1568447,,,,,,,,,,,,,,,,,504.45311,3.0352902,,,1220.8,32.41857,,,,,,,,,,
897,39.71,2.3841461,,,,,,,,,,,,,,,,,503.45361,3.6333848,,,1220.6,32.07635,,,,,,,,,,
898,38.71,2.0110848,,,,,,,,,,,,,,,,,502.45412,3.7822495,,,1220.4,35.251808,,,,,,,,,,
899,37.71,2.3228595,,,,,,,,,,,,,,,,,501.45462,3.6231241,,,1220.2,35.511799,,,,,,,,,,
900,36.71,1.9797085,,,,,,,,,,,,,,,,,500.45513,3.6336911,,,1220.0,33.250995,,,,,,,,,,
901,35.71,2.5149941,,,,,,,,,,,,,,,,,499.45563,3.398831,,,1219.8,33.599453,,,,,,,,,,
902,34.71,1.7771218,,,,,,,,,,,,,,,,,498.45614,2.929722,,,1219.6,34.109812,,,,,,,,,,
903,33.71,2.154414,,,,,,,,,,,,,,,,,497.45665,2.608608,,,1219.4,33.767321,,,,,,,,,,
904,32.71,2.5071597,,,,,,,,,,,,,,,,,496.45715,2.9711975,,,1219.2,31.922488,,,,,,,,,,
905,31.71,1.5275047,,,,,,,,,,,,,,,,,495.45766,3.0846301,,,1219.0,35.610517,,,,,,,,,,
906,30.71,2.6282872,,,,,,,,,,,,,,,,,494.45816,3.3143711,,,1218.8,33.916934,,,,,,,,,,
907,29.71,2.7814631,,,,,,,,,,,,,,,,,493.45867,3.4919803,,,1218.6,33.28288,,,,,,,,,,
908,28.71,2.0713712,,,,,,,,,,,,,,,,,492.45917,3.437549,,,1218.4,34.70795,,,,,,,,,,
909,27.71,2.2049199,,,,,,,,,,,,,,,,,491.45968,3.1543098,,,1218.2,33.357356,,,,,,,,,,
910,26.71,2.7578383,,,,,,,,,,,,,,,,,490.46019,3.3138252,,,1218.0,32.251454,,,,,,,,,,
911,25.71,2.7398809,,,,,,,,,,,,,,,,,489.46069,3.5480789,,,1217.8,33.151,,,,,,,,,,
912,24.71,2.1394051,,,,,,,,,,,,,,,,,488.4612,3.1297455,,,1217.6,33.406338,,,,,,,,,,
913,23.71,2.463084,,,,,,,,,,,,,,,,,487.4617,3.5544315,,,1217.4,34.211539,,,,,,,,,,
914,22.71,2.0363448,,,,,,,,,,,,,,,,,486.46221,3.0041776,,,1217.2,35.059944,,,,,,,,,,
915,21.71,2.7003705,,,,,,,,,,,,,,,,,485.46271,3.368472,,,1217.0,34.026333,,,,,,,,,,
916,20.71,2.856669,,,,,,,,,,,,,,,,,484.46322,4.4721889,,,1216.8,34.801308,,,,,,,,,,
917,19.71,2.6647763,,,,,,,,,,,,,,,,,483.46373,3.8858048,,,1216.6,33.320358,,,,,,,,,,
918,18.71,2.6083012,,,,,,,,,,,,,,,,,482.46423,3.6530515,,,1216.4,36.877625,,,,,,,,,,
919,17.71,2.6400561,,,,,,,,,,,,,,,,,481.46474,3.7927687,,,1216.2,33.878016,,,,,,,,,,
920,16.71,2.4760241,,,,,,,,,,,,,,,,,480.46524,3.5550851,,,1216.0,34.008796,,,,,,,,,,
921,15.71,2.1640217,,,,,,,,,,,,,,,,,479.46575,3.6438458,,,1215.8,30.453018,,,,,,,,,,
922,14.71,1.9327542,,,,,,,,,,,,,,,,,478.46625,3.9519246,,,1215.6,35.058004,,,,,,,,,,
923,13.71,1.5565246,,,,,,,,,,,,,,,,,477.46676,3.3598182,,,1215.4,32.728985,,,,,,,,,,
924,12.71,2.0333914,,,,,,,,,,,,,,,,,476.46726,3.30409,,,1215.2,31.728395,,,,,,,,,,
925,11.71,1.6541776,,,,,,,,,,,,,,,,,475.46777,2.7980993,,,1215.0,33.575071,,,,,,,,,,
926,10.71,1.5340613,,,,,,,,,,,,,,,,,474.46828,3.2099298,,,1214.8,31.835877,,,,,,,,,,
927,9.71,1.9237707,,,,,,,,,,,,,,,,,473.46878,2.8262593,,,1214.6,30.370352,,,,,,,,,,
928,8.71,1.819874,,,,,,,,,,,,,,,,,472.46929,2.9444471,,,1214.4,32.574343,,,,,,,,,,
929,7.71,2.3357038,,,,,,,,,,,,,,,,,471.46979,3.5627963,,,1214.2,33.751161,,,,,,,,,,
930,6.71,3.482613,,,,,,,,,,,,,,,,,470.4703,3.2186823,,,1214.0,31.923014,,,,,,,,,,
931,5.71,5.8975435,,,,,,,,,,,,,,,,,469.4708,3.4572317,,,1213.8,33.886472,,,,,,,,,,
932,4.71,9.0760402,,,,,,,,,,,,,,,,,468.47131,3.8585056,,,1213.6,32.542993,,,,,,,,,,
933,3.71,12.922164,,,,,,,,,,,,,,,,,467.47182,3.7322698,,,1213.4,33.711146,,,,,,,,,,
934,2.71,9.0268501,,,,,,,,,,,,,,,,,466.47232,3.626534,,,1213.2,32.471226,,,,,,,,,,
935,1.71,1.5788717,,,,,,,,,,,,,,,,,465.47283,4.0391786,,,1213.0,30.528167,,,,,,,,,,
936,0.71,1.0077281,,,,,,,,,,,,,,,,,464.47333,3.518079,,,1212.8,31.936921,,,,,,,,,,
937,-0.29,0.48666132,,,,,,,,,,,,,,,,,463.47384,3.8536748,,,1212.6,33.64065,,,,,,,,,,
938,-1.29,0.3954795,,,,,,,,,,,,,,,,,462.47434,4.1692625,,,1212.4,32.578458,,,,,,,,,,
939,-2.29,0.37566841,,,,,,,,,,,,,,,,,461.47485,3.9965482,,,1212.2,31.465353,,,,,,,,,,
940,-3.29,0.36970237,,,,,,,,,,,,,,,,,460.47536,3.915579,,,1212.0,31.372437,,,,,,,,,,
941,,,,,,,,,,,,,,,,,,,459.47586,3.2704519,,,1211.8,30.841646,,,,,,,,,,
942,,,,,,,,,,,,,,,,,,,458.47637,3.878832,,,1211.6,29.909771,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,457.47687,3.6376021,,,1211.4,29.132738,,,,,,,,,,
944,,,,,,,,,,,,,,,,,,,456.47738,3.0458078,,,1211.2,31.88161,,,,,,,,,,
945,,,,,,,,,,,,,,,,,,,455.47788,3.8805656,,,1211.0,33.510116,,,,,,,,,,
946,,,,,,,,,,,,,,,,,,,454.47839,3.3338146,,,1210.8,30.401012,,,,,,,,,,
947,,,,,,,,,,,,,,,,,,,453.4789,3.2558291,,,1210.6,32.039891,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,452.4794,3.4464629,,,1210.4,33.89714,,,,,,,,,,
949,,,,,,,,,,,,,,,,,,,451.47991,3.6161267,,,1210.2,34.259824,,,,,,,,,,
950,,,,,,,,,,,,,,,,,,,450.48041,3.1433071,,,1210.0,31.390264,,,,,,,,,,
951,,,,,,,,,,,,,,,,,,,449.48092,3.4650701,,,1209.8,30.498805,,,,,,,,,,
952,,,,,,,,,,,,,,,,,,,448.48142,3.8908433,,,1209.6,30.546153,,,,,,,,,,
953,,,,,,,,,,,,,,,,,,,447.48193,3.4825374,,,1209.4,31.018301,,,,,,,,,,
954,,,,,,,,,,,,,,,,,,,446.48244,3.6781964,,,1209.2,32.715927,,,,,,,,,,
955,,,,,,,,,,,,,,,,,,,445.48294,3.2564178,,,1209.0,33.077997,,,,,,,,,,
956,,,,,,,,,,,,,,,,,,,444.48345,3.631393,,,1208.8,30.660861,,,,,,,,,,
957,,,,,,,,,,,,,,,,,,,443.48395,3.994562,,,1208.6,33.139085,,,,,,,,,,
958,,,,,,,,,,,,,,,,,,,442.48446,3.7751213,,,1208.4,31.398037,,,,,,,,,,
959,,,,,,,,,,,,,,,,,,,441.48496,2.987505,,,1208.2,32.372668,,,,,,,,,,
960,,,,,,,,,,,,,,,,,,,440.48547,3.3653215,,,1208.0,33.176127,,,,,,,,,,
961,,,,,,,,,,,,,,,,,,,439.48598,3.7407593,,,1207.8,31.339396,,,,,,,,,,
962,,,,,,,,,,,,,,,,,,,438.48648,3.3786771,,,1207.6,33.596354,,,,,,,,,,
